id,name,type,summary,difficulty,stars,starVotes,location,url,imgSqSmall,imgSmall,imgSmallMed,imgMedium,length,ascent,descent,high,low,longitude,latitude,conditionStatus,conditionDetails,conditionDate
7026613,Joplin Trail,Trail,"A technical, steep, fast, gnarly two-mile descent.",black,4.1,8,"Trabuco Canyon, California",https://www.mtbproject.com/trail/7026613/joplin-trail,https://cdn2.apstatic.com/photos/mtb/7029862_sqsmall_1555015997.jpg,https://cdn2.apstatic.com/photos/mtb/7029862_small_1555015997.jpg,https://cdn2.apstatic.com/photos/mtb/7029862_smallMed_1555015997.jpg,https://cdn2.apstatic.com/photos/mtb/7029862_medium_1555015997.jpg,2.3,50,-1944,4923,2983,-117.5401,33.7172,Unknown,null,1970-01-01 00:00:00
7027687,Suycott Valley Trail,Trail,A fun doubletrack downhill or a difficult climb.,blue,4.1,8,"Santee, California",https://www.mtbproject.com/trail/7027687/suycott-valley-trail,https://cdn2.apstatic.com/photos/mtb/7008195_sqsmall_1554828379.jpg,https://cdn2.apstatic.com/photos/mtb/7008195_small_1554828379.jpg,https://cdn2.apstatic.com/photos/mtb/7008195_smallMed_1554828379.jpg,https://cdn2.apstatic.com/photos/mtb/7008195_medium_1554828379.jpg,1.5,186,-386,748,373,-117.0686,32.843,Unknown,null,1970-01-01 00:00:00
7027229,Cold Spring Trail - South,Trail,An iconic Santa Barbara trail with plenty of rocks to keep you on your toes while you descend!,black,4.1,7,"Montecito, California",https://www.mtbproject.com/trail/7027229/cold-spring-trail-south,,,,,4.5,4,-2623,3416,797,-119.6389,34.4842,Unknown,null,1970-01-01 00:00:00
4849604,Elings Park - Downhill Trail,Trail,A fun place to ride near downtown Santa Barbara and the beach.,blueBlack,3.8,14,"Santa Barbara, California",https://www.mtbproject.com/trail/4849604/elings-park-downhill-trail,https://cdn2.apstatic.com/photos/mtb/7036895_sqsmall_1598998855.jpg,https://cdn2.apstatic.com/photos/mtb/7036895_small_1598998855.jpg,https://cdn2.apstatic.com/photos/mtb/7036895_smallMed_1598998855.jpg,https://cdn2.apstatic.com/photos/mtb/7036895_medium_1598998855.jpg,0.7,2,-228,408,180,-119.7342,34.41,All Clear,Dry,2020-09-26 18:50:38
4895288,A-Line,Trail,"A fast, weaving singletrack that threads the side of a steep hillside.",blue,4.1,8,"Whittier, California",https://www.mtbproject.com/trail/4895288/a-line,https://cdn2.apstatic.com/photos/mtb/4895648_sqsmall_1554329231.jpg,https://cdn2.apstatic.com/photos/mtb/4895648_small_1554329231.jpg,https://cdn2.apstatic.com/photos/mtb/4895648_smallMed_1554329231.jpg,https://cdn2.apstatic.com/photos/mtb/4895648_medium_1554329231.jpg,1,0,-492,1010,518,-118.0237,33.9958,Unknown,null,1970-01-01 00:00:00
4862851,Lower Holy Jim Trail,Trail,"An incredible mix of alpine to shaded creek bed, this never-ending trail will stoke you.",blueBlack,4.1,7,"Trabuco Canyon, California",https://www.mtbproject.com/trail/4862851/lower-holy-jim-trail,https://cdn2.apstatic.com/photos/mtb/7009971_sqsmall_1554832069.jpg,https://cdn2.apstatic.com/photos/mtb/7009971_small_1554832069.jpg,https://cdn2.apstatic.com/photos/mtb/7009971_smallMed_1554832069.jpg,https://cdn2.apstatic.com/photos/mtb/7009971_medium_1554832069.jpg,4.8,45,-2264,3979,1734,-117.5192,33.7103,Bad / Closed,"according to several sources, this & all socal National Forest trails are closed, cause of response to bobcat/el dorado fires",2020-09-25 22:54:22
7037434,Martha's Grove Trail,Trail,Some fun singletrack with a short enduro-ish section before you head down into the grove.,black,4.3,3,"Poway, California",https://www.mtbproject.com/trail/7037434/marthas-grove-trail,https://cdn2.apstatic.com/photos/mtb/7001691_sqsmall_1554401969.jpg,https://cdn2.apstatic.com/photos/mtb/7001691_small_1554401969.jpg,https://cdn2.apstatic.com/photos/mtb/7001691_smallMed_1554401969.jpg,https://cdn2.apstatic.com/photos/mtb/7001691_medium_1554401969.jpg,2.3,72,-402,1081,689,-116.9806,32.9409,All Clear,Dry,2020-10-03 19:09:23
4773298,Rosewood,Trail,A fast flowy downhill.,blueBlack,3.9,12,"Casa Conejo, California",https://www.mtbproject.com/trail/4773298/rosewood,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,https://img.youtube.com/vi/Tj3ylcUHXZI/hqdefault.jpg,1.8,10,-794,1536,752,-118.92,34.1652,All Clear,Dry,2020-09-19 11:46:46
7042847,Miramar Lake,Trail,This is a trail around Lake Miramar.,green,4.3,3,"Poway, California",https://www.mtbproject.com/trail/7042847/miramar-lake,,,,,5.1,67,-67,729,710,-117.1028,32.9127,All Clear,Dry,2020-08-22 15:46:09
7001158,Beeler Canyon Trail,Trail,A singletrack trail.,blue,4.2,6,"Poway, California",https://www.mtbproject.com/trail/7001158/beeler-canyon-trail,https://cdn2.apstatic.com/photos/mtb/7000828_sqsmall_1554400932.jpg,https://cdn2.apstatic.com/photos/mtb/7000828_small_1554400932.jpg,https://cdn2.apstatic.com/photos/mtb/7000828_smallMed_1554400932.jpg,https://cdn2.apstatic.com/photos/mtb/7000828_medium_1554400932.jpg,2.5,428,-5,1147,724,-117.0179,32.9345,Unknown,null,1970-01-01 00:00:00
5311939,Wild Horse Trail,Trail,This trail has a nice reroute that gets you out of the sand wash.,blueBlack,4.3,3,"Cathedral City, California",https://www.mtbproject.com/trail/5311939/wild-horse-trail,https://cdn2.apstatic.com/photos/mtb/7030067_sqsmall_1555016348.jpg,https://cdn2.apstatic.com/photos/mtb/7030067_small_1555016348.jpg,https://cdn2.apstatic.com/photos/mtb/7030067_smallMed_1555016348.jpg,https://cdn2.apstatic.com/photos/mtb/7030067_medium_1555016348.jpg,3,473,-517,1792,1318,-116.5058,33.7383,Unknown,null,1970-01-01 00:00:00
5320014,Coachwhip,Trail,A well maintained singletrack packing fun features between switchbacks through beautiful terrain.,blue,4,10,"Villa Park, California",https://www.mtbproject.com/trail/5320014/coachwhip,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,https://img.youtube.com/vi/bqxsjAwov9M/hqdefault.jpg,1.1,416,0,1039,623,-117.7617,33.8209,Unknown,null,1970-01-01 00:00:00
7030420,Sutton's Run,Trail,A nicely flowing singletrack that parallels Southridge Fireroad (FS Road 5S11).,blue,4.3,3,"Idyllwild, California",https://www.mtbproject.com/trail/7030420/suttons-run,,,,,1.3,627,-38,6506,5889,-116.7054,33.7368,Minor Issues,,2020-08-31 03:41:42
7052415,"Las Flores Ridge Trail (""Rage"")",Trail,"Also known as ""Rage"" trail.",blueBlack,4.3,3,"Las Flores, California",https://www.mtbproject.com/trail/7052415/las-flores-ridge-trail-rage,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,https://img.youtube.com/vi/HNXomq_f-Ck/hqdefault.jpg,0.6,54,-332,892,614,-117.6231,33.5788,All Clear,Dry,2020-10-15 20:09:17
5016513,Sidewinder,Trail,"A steep, slightly technical descent beneath the trees, down a little-used corner of the canyon.",blueBlack,4.1,7,"San Antonio Heights, California",https://www.mtbproject.com/trail/5016513/sidewinder,https://cdn2.apstatic.com/photos/mtb/7036269_sqsmall_1596103846.jpg,https://cdn2.apstatic.com/photos/mtb/7036269_small_1596103846.jpg,https://cdn2.apstatic.com/photos/mtb/7036269_smallMed_1596103846.jpg,https://cdn2.apstatic.com/photos/mtb/7036269_medium_1596103846.jpg,0.4,0,-268,2269,2001,-117.7276,34.1591,Unknown,null,1970-01-01 00:00:00
7049769,Lower Fall Line (1E30),Trail,More great singletrack in the heart of Big Bear. Best ridden downhill.,blueBlack,4.3,3,"Big Bear Lake, California",https://www.mtbproject.com/trail/7049769/lower-fall-line-1e30,,,,,1,0,-523,7651,7128,-116.8764,34.226,All Clear,Dry,2020-10-13 09:08:16
7022273,Two Trees Trail,Trail,"Starts out as an intense downhill with some gnarly rock sections, but mellows out as you reach the bottom.",blueBlack,4.2,6,"Riverside, California",https://www.mtbproject.com/trail/7022273/two-trees-trail,https://cdn2.apstatic.com/photos/mtb/7015980_sqsmall_1554913566.jpg,https://cdn2.apstatic.com/photos/mtb/7015980_small_1554913566.jpg,https://cdn2.apstatic.com/photos/mtb/7015980_smallMed_1554913566.jpg,https://cdn2.apstatic.com/photos/mtb/7015980_medium_1554913566.jpg,1.3,0,-945,2286,1340,-117.29,33.9824,Unknown,null,1970-01-01 00:00:00
301905,Plantation,Trail,Smooth Singletrack!,greenBlue,4.3,3,"Big Bear Lake, California",https://www.mtbproject.com/trail/301905/plantation,https://cdn2.apstatic.com/photos/mtb/7033182_sqsmall_1568642317.jpg,https://cdn2.apstatic.com/photos/mtb/7033182_small_1568642317.jpg,https://cdn2.apstatic.com/photos/mtb/7033182_smallMed_1568642317.jpg,https://cdn2.apstatic.com/photos/mtb/7033182_medium_1568642317.jpg,1,289,-11,7784,7505,-116.9441,34.221,Unknown,null,1970-01-01 00:00:00
7017210,Chico Spur,Trail,A spur trail to Big Laguna that is sometimes signed as Chico Ravine Trail.,blue,4.3,3,"Pine Valley, California",https://www.mtbproject.com/trail/7017210/chico-spur,https://cdn2.apstatic.com/photos/mtb/7013183_sqsmall_1554845466.jpg,https://cdn2.apstatic.com/photos/mtb/7013183_small_1554845466.jpg,https://cdn2.apstatic.com/photos/mtb/7013183_smallMed_1554845466.jpg,https://cdn2.apstatic.com/photos/mtb/7013183_medium_1554845466.jpg,1.2,0,-365,5790,5425,-116.4443,32.8577,Unknown,null,1970-01-01 00:00:00
7043450,Cowles Service Road,Trail,Needs Summary,black,4.3,3,"La Mesa, California",https://www.mtbproject.com/trail/7043450/cowles-service-road,,,,,1.5,843,-26,1568,728,-117.021,32.81,All Clear,"Dry, Mostly Dry: Hot! Summer day at 2pm I almost died. Saw a rattle snake fat AF",2020-07-18 22:59:10
7006001,Lower Winter Creek Trail,Trail,"A great ride with a variety of technical challenges, which are rideable depending on your skills.",blueBlack,4.3,3,"Sierra Madre, California",https://www.mtbproject.com/trail/7006001/lower-winter-creek-trail,https://cdn2.apstatic.com/photos/mtb/7024909_sqsmall_1555001889.jpg,https://cdn2.apstatic.com/photos/mtb/7024909_small_1555001889.jpg,https://cdn2.apstatic.com/photos/mtb/7024909_smallMed_1555001889.jpg,https://cdn2.apstatic.com/photos/mtb/7024909_medium_1555001889.jpg,1.5,13,-781,2571,1804,-118.0338,34.2086,Unknown,null,1970-01-01 00:00:00
7006002,Upper Winter Creek Trail,Trail,"A great trail with a variety of technical challenges, which are rideable depending on your skill.",blueBlack,4.3,3,"Sierra Madre, California",https://www.mtbproject.com/trail/7006002/upper-winter-creek-trail,https://cdn2.apstatic.com/photos/mtb/7013464_sqsmall_1554845832.jpg,https://cdn2.apstatic.com/photos/mtb/7013464_small_1554845832.jpg,https://cdn2.apstatic.com/photos/mtb/7013464_smallMed_1554845832.jpg,https://cdn2.apstatic.com/photos/mtb/7013464_medium_1554845832.jpg,2.3,571,-349,2880,2359,-118.0254,34.1953,Unknown,null,1970-01-01 00:00:00
7005613,Mifflin Loop,Trail,"CLIMB, then get some high-speed payoff or some technical ravine g-outs. Your choice! Fun either way.",blueBlack,4.3,3,"Tehachapi, California",https://www.mtbproject.com/trail/7005613/mifflin-loop,https://cdn2.apstatic.com/photos/mtb/7029807_sqsmall_1555015909.jpg,https://cdn2.apstatic.com/photos/mtb/7029807_small_1555015909.jpg,https://cdn2.apstatic.com/photos/mtb/7029807_smallMed_1555015909.jpg,https://cdn2.apstatic.com/photos/mtb/7029807_medium_1555015909.jpg,2.4,355,-376,4416,4118,-118.4125,35.1411,All Clear,Dry,2020-10-03 18:18:18
7032215,Buck Gully Trail,Trail,"A short, but fun, singletrack trail in Newport Beach offering plenty of shade and steady climbing.",blue,4,9,"San Joaquin Hills, California",https://www.mtbproject.com/trail/7032215/buck-gully-trail,https://cdn2.apstatic.com/photos/mtb/7022613_sqsmall_1554930888.jpg,https://cdn2.apstatic.com/photos/mtb/7022613_small_1554930888.jpg,https://cdn2.apstatic.com/photos/mtb/7022613_smallMed_1554930888.jpg,https://cdn2.apstatic.com/photos/mtb/7022613_medium_1554930888.jpg,2,315,-3,432,120,-117.862,33.5973,All Clear,Dry,2020-09-01 10:26:07
7033633,Whisper Ranch Trail,Trail,A wonderfully fun bit of trail on the edge of suburbia.,black,4.3,3,"Yucaipa, California",https://www.mtbproject.com/trail/7033633/whisper-ranch-trail,,,,,1.1,217,-199,3079,2862,-117.0142,34.011,Unknown,null,1970-01-01 00:00:00
7044497,Big Tree Cucamonga #1N34,Trail,Nice climb for a good cardio workout. Nothing too technical.,greenBlue,4.3,4,"Fontana, California",https://www.mtbproject.com/trail/7044497/big-tree-cucamonga-1n34,,,,,12.4,4187,-448,6121,2245,-117.4488,34.2018,Unknown,null,1970-01-01 00:00:00
7031795,Mystic Canyon Trail,Trail,This challenging climb leads to a rewarding view.,blueBlack,4.2,6,"Glendora, California",https://www.mtbproject.com/trail/7031795/mystic-canyon-trail,https://cdn2.apstatic.com/photos/mtb/7005969_sqsmall_1554824403.jpg,https://cdn2.apstatic.com/photos/mtb/7005969_small_1554824403.jpg,https://cdn2.apstatic.com/photos/mtb/7005969_smallMed_1554824403.jpg,https://cdn2.apstatic.com/photos/mtb/7005969_medium_1554824403.jpg,1,702,0,1909,1208,-117.8285,34.1586,Unknown,null,1970-01-01 00:00:00
7031732,Bonnie Cove West,Trail,This trail passes through mostly dry coastal sage scrub with several naturalized Peruvian pepper trees and large lumps.,blue,4.3,3,"Charter Oak, California",https://www.mtbproject.com/trail/7031732/bonnie-cove-west,,,,,0.3,204,-15,1003,800,-117.8553,34.1179,Unknown,null,1970-01-01 00:00:00
5017784,Washout,Trail,"A fun surprise around every corner, this fast descent flows nicely from top to bottom.",blue,4.3,3,"San Antonio Heights, California",https://www.mtbproject.com/trail/5017784/washout,https://img.youtube.com/vi/UfqPVjpDXFE/hqdefault.jpg,https://img.youtube.com/vi/UfqPVjpDXFE/hqdefault.jpg,https://img.youtube.com/vi/UfqPVjpDXFE/hqdefault.jpg,https://img.youtube.com/vi/UfqPVjpDXFE/hqdefault.jpg,0.6,2,-380,2183,1803,-117.7329,34.1546,Unknown,null,1970-01-01 00:00:00
5472362,SR 56 Bike Trail,Trail,"56 Bike trail is a shared use trail for hikers, horseback riders, bicycles.",greenBlue,4.3,4,"Del Mar, California",https://www.mtbproject.com/trail/5472362/sr-56-bike-trail,https://cdn2.apstatic.com/photos/mtb/5472655_sqsmall_1554330944.jpg,https://cdn2.apstatic.com/photos/mtb/5472655_small_1554330944.jpg,https://cdn2.apstatic.com/photos/mtb/5472655_smallMed_1554330944.jpg,https://cdn2.apstatic.com/photos/mtb/5472655_medium_1554330944.jpg,3.2,109,-6,132,28,-117.2394,32.9291,Unknown,null,1970-01-01 00:00:00
7014584,Old Emerald Falls,Trail,Drop in and out of Emerald Canyon for a fun connection trail.,blueBlack,3.9,11,"Laguna Beach, California",https://www.mtbproject.com/trail/7014584/old-emerald-falls,https://cdn2.apstatic.com/photos/mtb/7030814_sqsmall_1555518124.jpg,https://cdn2.apstatic.com/photos/mtb/7030814_small_1555518124.jpg,https://cdn2.apstatic.com/photos/mtb/7030814_smallMed_1555518124.jpg,https://cdn2.apstatic.com/photos/mtb/7030814_medium_1555518124.jpg,1,3,-463,902,443,-117.7842,33.5887,Unknown,null,1970-01-01 00:00:00
7026606,Tijeras Creek Trail,Trail,Needs Summary,blue,4.3,4,"Las Flores, California",https://www.mtbproject.com/trail/7026606/tijeras-creek-trail,https://cdn2.apstatic.com/photos/mtb/7026552_sqsmall_1555004736.jpg,https://cdn2.apstatic.com/photos/mtb/7026552_small_1555004736.jpg,https://cdn2.apstatic.com/photos/mtb/7026552_smallMed_1555004736.jpg,https://cdn2.apstatic.com/photos/mtb/7026552_medium_1555004736.jpg,4,504,-52,954,497,-117.6338,33.5915,All Clear,Dry - Did better but still challenging,2020-10-17 14:35:08
7011152,Cathedral Canyon Trail,Trail,A very fun and VERY technical alternate trail option of Palm Canyon Trail (from Springcrest).,black,4.2,5,"Cathedral City, California",https://www.mtbproject.com/trail/7011152/cathedral-canyon-trail,https://cdn2.apstatic.com/photos/mtb/7007712_sqsmall_1554827068.jpg,https://cdn2.apstatic.com/photos/mtb/7007712_small_1554827068.jpg,https://cdn2.apstatic.com/photos/mtb/7007712_smallMed_1554827068.jpg,https://cdn2.apstatic.com/photos/mtb/7007712_medium_1554827068.jpg,1.9,63,-971,1670,710,-116.493,33.7477,All Clear,,2020-10-21 11:58:17
7044117,Hastain Trail,Trail,Some singletrack and doubletrack combine to offer urban dwellers in the L.A. basin a quick escape above the city.,blueBlack,4.2,5,"Beverly Hills, California",https://www.mtbproject.com/trail/7044117/hastain-trail,https://cdn2.apstatic.com/photos/mtb/7029051_sqsmall_1555014699.jpg,https://cdn2.apstatic.com/photos/mtb/7029051_small_1555014699.jpg,https://cdn2.apstatic.com/photos/mtb/7029051_smallMed_1555014699.jpg,https://cdn2.apstatic.com/photos/mtb/7029051_medium_1555014699.jpg,1.5,593,-9,1285,701,-118.415,34.1114,Unknown,null,1970-01-01 00:00:00
4665697,Arroyo Burro Trail,Trail,"Fun singletrack through Oak, Madrone and Sycamore Forest.",blueBlack,4.3,4,"Mission Canyon, California",https://www.mtbproject.com/trail/4665697/arroyo-burro-trail,https://cdn2.apstatic.com/photos/mtb/4664327_sqsmall_1554328358.jpg,https://cdn2.apstatic.com/photos/mtb/4664327_small_1554328358.jpg,https://cdn2.apstatic.com/photos/mtb/4664327_smallMed_1554328358.jpg,https://cdn2.apstatic.com/photos/mtb/4664327_medium_1554328358.jpg,2.4,1,-1615,3014,1400,-119.7549,34.508,All Clear,Dry - Fun loop!  Thanks to SAGE trail alliance for the work they've put in.,2020-07-29 15:22:51
7035559,Las Llajas Canyon Road,Trail,This is a half-paved road leading to the Marr Ranch.,blue,4.3,4,"Santa Susana, California",https://www.mtbproject.com/trail/7035559/las-llajas-canyon-road,https://img.youtube.com/vi/SipR30qJJjM/hqdefault.jpg,https://img.youtube.com/vi/SipR30qJJjM/hqdefault.jpg,https://img.youtube.com/vi/SipR30qJJjM/hqdefault.jpg,https://img.youtube.com/vi/SipR30qJJjM/hqdefault.jpg,4.6,1186,-53,2433,1247,-118.6804,34.2971,Minor Issues,"Dry, Mostly Dry",2020-10-18 09:03:29
7016683,Miner Ridge Loop,Trail,This trail features dirt and rocks with stair-step drops and some good bumps for a fast downhill.,blueBlack,4.2,5,"Fairbanks Ranch, California",https://www.mtbproject.com/trail/7016683/miner-ridge-loop,https://cdn2.apstatic.com/photos/mtb/7015814_sqsmall_1554913338.jpg,https://cdn2.apstatic.com/photos/mtb/7015814_small_1554913338.jpg,https://cdn2.apstatic.com/photos/mtb/7015814_smallMed_1554913338.jpg,https://cdn2.apstatic.com/photos/mtb/7015814_medium_1554913338.jpg,2,446,-319,1229,785,-117.1157,32.9927,All Clear,Dry - Rocky as hell. very technical.,2020-10-09 16:22:14
801236,New Millennium Trail,Trail,"An amazing loop with awesome views, technical switchbacks, brutal climbs, and fast downhills.",blueBlack,3.2,24,"Agoura, California",https://www.mtbproject.com/trail/801236/new-millennium-trail,https://img.youtube.com/vi/B91uD3_nChs/hqdefault.jpg,https://img.youtube.com/vi/B91uD3_nChs/hqdefault.jpg,https://img.youtube.com/vi/B91uD3_nChs/hqdefault.jpg,https://img.youtube.com/vi/B91uD3_nChs/hqdefault.jpg,11.4,1905,-1906,1694,974,-118.6916,34.1366,All Clear,"Dry - In addition to watching out for Bentleys inside the gates also remember to look out for McLarens. Almost got hit by one. 

Trail is in great shape, btw",2020-10-18 15:11:03
7032095,Wills Canyon Trail,Trail,Enjoy a pleasant ride.,blue,4.3,4,"Meiners Oaks, California",https://www.mtbproject.com/trail/7032095/wills-canyon-trail,https://i.vimeocdn.com/video/700424840_640.jpg,https://i.vimeocdn.com/video/700424840_640.jpg,https://i.vimeocdn.com/video/700424840_640.jpg,https://i.vimeocdn.com/video/700424840_640.jpg,2.7,18,-601,1238,654,-119.3189,34.4495,Unknown,null,1970-01-01 00:00:00
4885153,Rattlesnake,Trail,"Another fast, switchback-filled challenge that has a short climb at the end.",blue,4.2,5,"Hacienda Heights, California",https://www.mtbproject.com/trail/4885153/rattlesnake,https://img.youtube.com/vi/XTZeBGGPiuo/hqdefault.jpg,https://img.youtube.com/vi/XTZeBGGPiuo/hqdefault.jpg,https://img.youtube.com/vi/XTZeBGGPiuo/hqdefault.jpg,https://img.youtube.com/vi/XTZeBGGPiuo/hqdefault.jpg,0.7,55,-310,1182,898,-118.0063,33.9999,Minor Issues,Has been recently flattened by tractor. I will be avoiding for some time. 7th St Loop was flattened a month ago too. Bummed,2020-08-20 10:01:18
1944564,Highland Valley Trail,Trail,Short and fun out and back.,greenBlue,4.2,5,"Escondido, California",https://www.mtbproject.com/trail/1944564/highland-valley-trail,,,,,2,53,-98,395,345,-117.0655,33.0525,All Clear,Dry,2020-08-02 11:18:36
7032894,Cocomaricopa Trail,Trail,This is a very beautiful trail that runs along San Timoteo Creek in the San Timoteo Nature Sanctuary.,green,4.3,4,"Redlands, California",https://www.mtbproject.com/trail/7032894/cocomaricopa-trail,https://cdn2.apstatic.com/photos/mtb/7029358_sqsmall_1555015128.jpg,https://cdn2.apstatic.com/photos/mtb/7029358_small_1555015128.jpg,https://cdn2.apstatic.com/photos/mtb/7029358_smallMed_1555015128.jpg,https://cdn2.apstatic.com/photos/mtb/7029358_medium_1555015128.jpg,2.2,165,-1,1460,1296,-117.2077,34.0328,Unknown,null,1970-01-01 00:00:00
7024487,Vista Trail,Trail,O'Neill Park's fast flow trail.,blueBlack,4.2,5,"Trabuco Canyon, California",https://www.mtbproject.com/trail/7024487/vista-trail,https://img.youtube.com/vi/FCcIw7wEyMA/hqdefault.jpg,https://img.youtube.com/vi/FCcIw7wEyMA/hqdefault.jpg,https://img.youtube.com/vi/FCcIw7wEyMA/hqdefault.jpg,https://img.youtube.com/vi/FCcIw7wEyMA/hqdefault.jpg,0.7,0,-365,1462,1097,-117.6065,33.6651,All Clear,Dry,2020-07-26 12:48:58
7020866,Outlaw Trail,Trail,A fun little loop with beautiful views.,blueBlack,4.3,4,"Casa Conejo, California",https://www.mtbproject.com/trail/7020866/outlaw-trail,https://cdn2.apstatic.com/photos/mtb/7015020_sqsmall_1554912111.jpg,https://cdn2.apstatic.com/photos/mtb/7015020_small_1554912111.jpg,https://cdn2.apstatic.com/photos/mtb/7015020_smallMed_1554912111.jpg,https://cdn2.apstatic.com/photos/mtb/7015020_medium_1554912111.jpg,1.6,303,-285,908,612,-118.9392,34.2132,Unknown,null,1970-01-01 00:00:00
7032605,Perris Lake Trail,Trail,A long climb up to Lakeview.,blueBlack,4.3,4,"March Air Force Base, California",https://www.mtbproject.com/trail/7032605/perris-lake-trail,,,,,1.9,294,-297,2007,1713,-117.1732,33.8827,Minor Issues,Dry,2020-09-10 19:05:19
7005608,Jane's Loop,Trail,One of the most scenic loops in the Lehigh Trails system.,blue,4.3,4,"Tehachapi, California",https://www.mtbproject.com/trail/7005608/janes-loop,https://cdn2.apstatic.com/photos/mtb/7004328_sqsmall_1554821343.jpg,https://cdn2.apstatic.com/photos/mtb/7004328_small_1554821343.jpg,https://cdn2.apstatic.com/photos/mtb/7004328_smallMed_1554821343.jpg,https://cdn2.apstatic.com/photos/mtb/7004328_medium_1554821343.jpg,1.4,166,-163,4348,4269,-118.4126,35.1373,All Clear,Dry,2020-10-17 16:43:55
7005610,Aimee's Loop,Trail,"The easiest of all of the loops in the Lehigh Trails system. Named after my wife, Aimee Hansen.",greenBlue,4.2,5,"Tehachapi, California",https://www.mtbproject.com/trail/7005610/aimees-loop,https://cdn2.apstatic.com/photos/mtb/7013269_sqsmall_1554845591.jpg,https://cdn2.apstatic.com/photos/mtb/7013269_small_1554845591.jpg,https://cdn2.apstatic.com/photos/mtb/7013269_smallMed_1554845591.jpg,https://cdn2.apstatic.com/photos/mtb/7013269_medium_1554845591.jpg,1.3,84,-83,4141,4062,-118.4184,35.139,All Clear,Dry,2020-10-17 16:43:55
7001911,Potato Mountain,Trail,Don't forget your spud!,blue,4,8,"San Antonio Heights, California",https://www.mtbproject.com/trail/7001911/potato-mountain,https://cdn2.apstatic.com/photos/mtb/7001470_sqsmall_1554401658.jpg,https://cdn2.apstatic.com/photos/mtb/7001470_small_1554401658.jpg,https://cdn2.apstatic.com/photos/mtb/7001470_smallMed_1554401658.jpg,https://cdn2.apstatic.com/photos/mtb/7001470_medium_1554401658.jpg,2.9,1225,-78,3420,2254,-117.7161,34.1585,All Clear,Dry,2020-07-18 12:00:24
3760203,Sullivan Fire Road,Trail,A combination of paved road and steeper dirt fireroad going up to the top of Sullivan Canyon.,blue,3.6,16,"Santa Monica, California",https://www.mtbproject.com/trail/3760203/sullivan-fire-road,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,https://img.youtube.com/vi/ywEyb6U1l00/hqdefault.jpg,5.8,1375,-90,1884,599,-118.5055,34.0611,All Clear,Dry,2020-10-03 13:38:49
7018635,Horse Trail,Trail,A descent from Sunset Ridge Trail to Alta Loma Drive (an alternate route back to JPL parking).,black,4,8,"Altadena, California",https://www.mtbproject.com/trail/7018635/horse-trail,https://cdn2.apstatic.com/photos/mtb/7013465_sqsmall_1554845834.jpg,https://cdn2.apstatic.com/photos/mtb/7013465_small_1554845834.jpg,https://cdn2.apstatic.com/photos/mtb/7013465_smallMed_1554845834.jpg,https://cdn2.apstatic.com/photos/mtb/7013465_medium_1554845834.jpg,1.5,78,-800,2088,1344,-118.1458,34.2139,All Clear,Dry - conditions were dry and very loose. wiped out on turns coming down horse trail.,2020-08-30 13:16:17
4884054,Worsham Canyon Trail,Trail,"Skinny as a ribbon, this snaking trail dives in and out of a never-ending supply of rolling hills.",blue,3.9,10,"Whittier, California",https://www.mtbproject.com/trail/4884054/worsham-canyon-trail,https://cdn2.apstatic.com/photos/mtb/7016947_sqsmall_1554916041.jpg,https://cdn2.apstatic.com/photos/mtb/7016947_small_1554916041.jpg,https://cdn2.apstatic.com/photos/mtb/7016947_smallMed_1554916041.jpg,https://cdn2.apstatic.com/photos/mtb/7016947_medium_1554916041.jpg,1.7,60,-421,1116,743,-118.0029,33.9856,All Clear,Dry - A little loose but running fast. Use a bell to warn hikers!,2020-09-04 17:06:18
5017860,Johnson Pasture Rd,Trail,"A wide, twisting, steep fire road through chapparal canyons. Bring sunscreen.",blue,4,8,"San Antonio Heights, California",https://www.mtbproject.com/trail/5017860/johnson-pasture-rd,,,,,2.7,835,-96,2431,1664,-117.7085,34.1447,All Clear,Dry - Temp closed,2020-08-21 09:00:09
7036484,Sleigh Ride,Trail,A pump track style trail.,blue,4,8,"Lake Arrowhead, California",https://www.mtbproject.com/trail/7036484/sleigh-ride,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,https://img.youtube.com/vi/_eKF_H4k5OM/hqdefault.jpg,0.4,1,-82,5914,5832,-117.1656,34.2314,All Clear,,2020-10-19 20:17:44
